date,cases,tests,hospitalizations,deaths,vaccinations,cases_7day_avg,tests_7day_avg,hospitalizations_7day_avg,deaths_7day_avg,vaccinations_7day_avg,positivity_rate,positivity_rate_7day_avg,cases_wow_change,cases_wow_pct,tests_wow_change,tests_wow_pct,hospitalizations_wow_change,hospitalizations_wow_pct,deaths_wow_change,deaths_wow_pct,vaccinations_wow_change,vaccinations_wow_pct,cases_cumulative,deaths_cumulative,vaccinations_cumulative
2020-03-01,105.0,1144,51.0,3,465,105.0,1144.0,51.0,3.0,465.0,9.178321678321678,9.178321678321678,,0.0,,0.0,,0.0,,0.0,,0.0,105.0,3,465
2020-03-02,106.0,1078,45.0,6,459,105.5,1111.0,48.0,4.5,462.0,9.833024118738404,9.50567289853004,,0.0,,0.0,,0.0,,0.0,,0.0,211.0,9,924
2020-03-03,109.0,939,39.0,2,502,106.66666666666667,1053.6666666666667,45.0,3.6666666666666665,475.3333333333333,11.608093716719916,10.206479837926665,,0.0,,0.0,,0.0,,0.0,,0.0,320.0,11,1426
2020-03-04,113.0,1123,53.0,3,511,108.25,1071.0,47.0,3.5,484.25,10.062333036509349,10.170443137572336,,0.0,,0.0,,0.0,,0.0,,0.0,433.0,14,1937
2020-03-05,110.0,907,36.0,6,511,108.6,1038.2,44.8,4.0,489.6,12.127894156560089,10.561933341369887,,0.0,,0.0,,0.0,,0.0,,0.0,543.0,20,2448
2020-03-06,89.0,1080,44.0,7,538,105.33333333333333,1045.1666666666667,44.666666666666664,4.5,497.6666666666667,8.24074074074074,10.175067907931696,,0.0,,0.0,,0.0,,0.0,,0.0,632.0,27,2986
2020-03-07,97.0,1028,67.0,5,469,104.14285714285714,1042.7142857142858,47.857142857142854,4.571428571428571,493.57142857142856,9.43579766536965,10.069457873279974,,0.0,,0.0,,0.0,,0.0,,0.0,729.0,32,3455
2020-03-08,103.0,1039,46.0,8,476,103.85714285714286,1027.7142857142858,47.142857142857146,5.285714285714286,495.14285714285717,9.913378248315688,10.17446595470769,-2.0,-1.9047619047619049,-105.0,-9.178321678321678,-5.0,-9.803921568627452,5.0,166.66666666666669,11.0,2.3655913978494625,832.0,40,3931
2020-03-09,100.0,944,32.0,5,497,103.0,1008.5714285714286,45.285714285714285,5.142857142857143,500.57142857142856,10.59322033898305,10.283065414742639,-6.0,-5.660377358490567,-134.0,-12.430426716141001,-13.0,-28.888888888888886,-1.0,-16.666666666666664,38.0,8.278867102396514,932.0,45,4428
2020-03-10,107.0,1059,66.0,8,507,102.71428571428571,1025.7142857142858,49.142857142857146,6.0,501.2857142857143,10.103871576959396,10.068176537633992,-2.0,-1.834862385321101,120.0,12.779552715654951,27.0,69.23076923076923,6.0,300.0,5.0,0.9960159362549801,1039.0,53,4935
2020-03-11,79.0,973,35.0,7,468,97.85714285714286,1004.2857142857143,46.57142857142857,6.571428571428571,495.14285714285717,8.119218910585817,9.790588805359203,-34.0,-30.08849557522124,-150.0,-13.357079252003562,-18.0,-33.9622641509434,4.0,133.33333333333331,-43.0,-8.414872798434441,1118.0,60,5403
2020-03-12,82.0,1013,55.0,5,467,93.85714285714286,1019.4285714285714,49.285714285714285,6.428571428571429,488.85714285714283,8.094768015794669,9.214427928107,-28.0,-25.454545454545453,106.0,11.686879823594266,19.0,52.77777777777778,-1.0,-16.666666666666664,-44.0,-8.610567514677104,1200.0,65,5870
2020-03-13,100.0,1085,51.0,4,501,95.42857142857143,1020.1428571428571,50.285714285714285,6.0,483.57142857142856,9.216589861751153,9.353834945394201,11.0,12.359550561797752,5.0,0.4629629629629629,7.0,15.909090909090908,-3.0,-42.857142857142854,-37.0,-6.877323420074349,1300.0,69,6371
2020-03-14,116.0,903,59.0,5,509,98.14285714285714,1002.2857142857143,49.142857142857146,6.0,489.2857142857143,12.846068660022148,9.841016516058845,19.0,19.587628865979383,-125.0,-12.15953307392996,-8.0,-11.940298507462686,0.0,0.0,40.0,8.528784648187633,1416.0,74,6880
2020-03-15,106.0,923,38.0,5,497,98.57142857142857,985.7142857142857,48.0,5.571428571428571,492.2857142857143,11.484290357529794,10.06543253166086,3.0,2.912621359223301,-116.0,-11.164581328200192,-8.0,-17.391304347826086,-3.0,-37.5,21.0,4.411764705882353,1522.0,79,7377
2020-03-16,94.0,1058,58.0,10,521,97.71428571428571,1002.0,51.714285714285715,6.285714285714286,495.7142857142857,8.88468809073724,9.821356496197174,-6.0,-6.0,114.0,12.076271186440678,26.0,81.25,5.0,100.0,24.0,4.82897384305835,1616.0,89,7898
2020-03-17,84.0,1039,48.0,2,543,94.42857142857143,999.1428571428571,49.142857142857146,5.428571428571429,500.85714285714283,8.084696823869104,9.53290296004142,-23.0,-21.49532710280374,-20.0,-1.8885741265344664,-18.0,-27.27272727272727,-6.0,-75.0,36.0,7.100591715976331,1700.0,91,8441
2020-03-18,115.0,1075,52.0,7,495,99.57142857142857,1013.7142857142857,51.57142857142857,5.428571428571429,504.7142857142857,10.69767441860465,9.901253746901252,36.0,45.56962025316456,102.0,10.483042137718398,17.0,48.57142857142857,0.0,0.0,27.0,5.769230769230769,1815.0,98,8936
2020-03-19,109.0,1073,51.0,6,525,103.42857142857143,1022.2857142857143,51.0,5.571428571428571,513.0,10.15843429636533,10.196063215554204,27.0,32.926829268292686,60.0,5.923000987166831,-4.0,-7.2727272727272725,1.0,20.0,58.0,12.419700214132762,1924.0,104,9461
2020-03-20,118.0,1076,36.0,5,487,106.0,1021.0,48.857142857142854,5.714285714285714,511.0,10.966542750929369,10.446056485436808,18.0,18.0,-9.0,-0.8294930875576038,-15.0,-29.411764705882355,1.0,25.0,-14.0,-2.7944111776447107,2042.0,109,9948
2020-03-21,83.0,1068,28.0,3,511,101.28571428571429,1044.5714285714287,44.42857142857143,5.428571428571429,511.2857142857143,7.771535580524344,9.721123188365693,-33.0,-28.448275862068968,165.0,18.272425249169437,-31.0,-52.54237288135594,-2.0,-40.0,2.0,0.3929273084479371,2125.0,112,10459
2020-03-22,109.0,1127,45.0,2,535,101.71428571428571,1073.7142857142858,45.42857142857143,5.0,516.7142857142857,9.671694764862467,9.46218096084179,3.0,2.8301886792452833,204.0,22.10184182015168,7.0,18.421052631578945,-3.0,-60.0,38.0,7.645875251509055,2234.0,114,10994
2020-03-23,104.0,924,51.0,7,485,103.14285714285714,1054.5714285714287,44.42857142857143,4.571428571428571,511.57142857142856,11.255411255411255,9.800855698652365,10.0,10.638297872340425,-134.0,-12.665406427221171,-7.0,-12.068965517241379,-3.0,-30.0,-36.0,-6.90978886756238,2338.0,121,11479
2020-03-24,72.0,958,48.0,5,514,101.42857142857143,1043.0,44.42857142857143,5.0,507.42857142857144,7.515657620041753,9.719564383819884,-12.0,-14.285714285714285,-81.0,-7.795957651588066,0.0,0.0,3.0,150.0,-29.0,-5.3406998158379375,2410.0,126,11993
2020-03-25,78.0,1033,53.0,5,531,96.14285714285714,1037.0,44.57142857142857,4.714285714285714,512.5714285714286,7.55082284607938,9.270014159173417,-37.0,-32.17391304347826,-42.0,-3.9069767441860463,1.0,1.9230769230769231,-2.0,-28.57142857142857,36.0,7.2727272727272725,2488.0,131,12524
2020-03-26,89.0,892,40.0,4,483,93.28571428571429,1011.1428571428571,43.0,4.428571428571429,506.57142857142856,9.977578475336323,9.244177613312132,-20.0,-18.34862385321101,-181.0,-16.868592730661696,-11.0,-21.568627450980394,-2.0,-33.33333333333333,-42.0,-8.0,2577.0,135,13007
2020-03-27,117.0,1006,48.0,4,469,93.14285714285714,1001.1428571428571,44.714285714285715,4.285714285714286,504.0,11.630218687872764,9.338988461446904,-1.0,-0.847457627118644,-70.0,-6.5055762081784385,12.0,33.33333333333333,-1.0,-20.0,-18.0,-3.696098562628337,2694.0,139,13476
2020-03-28,98.0,1051,37.0,3,536,95.28571428571429,998.7142857142857,46.0,4.285714285714286,507.57142857142856,9.324452901998097,9.560833793086013,15.0,18.072289156626507,-17.0,-1.5917602996254683,9.0,32.142857142857146,0.0,0.0,25.0,4.892367906066536,2792.0,142,14012
2020-03-29,100.0,1047,36.0,1,472,94.0,987.2857142857143,44.714285714285715,4.142857142857143,498.57142857142856,9.551098376313275,9.543605737578986,-9.0,-8.256880733944955,-80.0,-7.09849157054126,-9.0,-20.0,-1.0,-50.0,-63.0,-11.775700934579438,2892.0,143,14484
